path,readable,rows,field_symbol,field_date,field_timestamp,field_open,field_high,field_low,field_close,field_price,field_straddle,field_straddle_pct,field_price_chg_pct,field_oi_chg_pct,field_pcr_chg_pct,field_ce_oi_chg_pct,field_pe_oi_chg_pct,field_pe_ce_oi_chg,field_volume_chg_pct,field_buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Sector_Summary_29SEP26_Report_28_8_2026_132222.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Sector_Summary_29SEP26_Report_28_8_2026_132730.xlsx,True,48,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Sector_Summary_29SEP26_Report_28_8_2026_133239.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Sector_Summary_29SEP26_Report_28_8_2026_133749.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Sector_Summary_29SEP26_Report_28_8_2026_134258.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Sector_Summary_29SEP26_Report_28_8_2026_143548.xlsx,True,47,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Sector_Summary_29SEP26_Report_28_8_2026_144057.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026.xlsx,True,112,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_092551.xlsx,True,119,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_093101.xlsx,True,122,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_093611.xlsx,True,120,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_094122.xlsx,True,119,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_094631.xlsx,True,117,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_095141.xlsx,True,119,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_095651.xlsx,True,118,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_100159.xlsx,True,118,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_100708.xlsx,True,117,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_101218.xlsx,True,120,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_101727.xlsx,True,120,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_102237.xlsx,True,121,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_102746.xlsx,True,122,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_103256.xlsx,True,122,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_103806.xlsx,True,128,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_104317.xlsx,True,125,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_104827.xlsx,True,128,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_105336.xlsx,True,122,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_105846.xlsx,True,125,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_110356.xlsx,True,126,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_110904.xlsx,True,126,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_111414.xlsx,True,123,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_111924.xlsx,True,125,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_112433.xlsx,True,126,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_112944.xlsx,True,127,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_113453.xlsx,True,130,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_114003.xlsx,True,130,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_114513.xlsx,True,130,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_115023.xlsx,True,130,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_115534.xlsx,True,130,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_120044.xlsx,True,130,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_120554.xlsx,True,130,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_121105.xlsx,True,131,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_121616.xlsx,True,131,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_122127.xlsx,True,130,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_122700.xlsx,True,130,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_123210.xlsx,True,130,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_123720.xlsx,True,129,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_124230.xlsx,True,127,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_124741.xlsx,True,125,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_125250.xlsx,True,125,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_125800.xlsx,True,125,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_130310.xlsx,True,123,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_130820.xlsx,True,124,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_131330.xlsx,True,125,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_131841.xlsx,True,125,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_132351.xlsx,True,124,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_132901.xlsx,True,123,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_133411.xlsx,True,123,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_133922.xlsx,True,124,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_143559.xlsx,True,126,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\Support_Resistance_29SEP26_Scan_28_8_2026_144108.xlsx,True,125,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_092541.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_093048.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_093558.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_094105.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_094614.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_095124.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_095632.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_100140.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_100648.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_101157.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_101709.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_102217.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_102727.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_103234.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_103742.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_104249.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_104759.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_105305.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_105814.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_110322.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_110830.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_111338.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_111845.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_112353.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_112904.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_113417.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_113924.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_114433.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_114942.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_115453.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_120001.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_120511.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_121019.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_121529.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_122039.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_122546.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_123054.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_123603.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_124111.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_124624.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_125132.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_125640.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_130150.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_130700.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_131212.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_131721.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_132229.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_132737.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_133246.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_133757.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_143947.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-28\VolumeAndOISpikesScans_29SEP26_Report_28_8_2026_144453.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-31\Daywise_Price_and_OI_Summary_29SEP26_Report_2026-08-31.xlsx,True,219,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-31\Daywise_Price_and_OI_Summary_29SEP26_Report_2026-08-31_093017.xlsx,True,219,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-31\Daywise_Price_and_OI_Summary_29SEP26_Report_2026-08-31_093525.xlsx,True,219,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-31\Daywise_Price_and_OI_Summary_29SEP26_Report_2026-08-31_094033.xlsx,True,219,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-31\Daywise_Price_and_OI_Summary_29SEP26_Report_2026-08-31_094540.xlsx,True,219,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
