Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Price,Price Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,PCR,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price Chg %,Volume Chg %,OI Chg %,Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI,OI chg,OI Chg (Value),Volume,Volume Chg %
PNB,,,,,,0.66,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,112.65,0.59,36350.0,9.0,0.02,0.86,110.0,871.0,-5.0,1100.0,-5.0,2.41,LB,,,,,,,,,,,,,,,,,
BANKINDIA,,,,,,0.75,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,138.34,0.55,18999.0,-1.0,-0.01,0.84,135.0,387.0,1.0,1151.0,-1.0,2.47,SC,,,,,,,,,,,,,,,,,
ASIANPAINT,,,,,,9.7,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,2766.9,0.35,30166.0,37.0,0.12,0.59,2700.0,793.0,-2.0,1405.0,-6.0,2.48,LB,,,,,,,,,,,,,,,,,
APLAPOLLO,,,,,,-6.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1886.1,-0.33,12668.0,7.0,0.06,0.92,1840.0,376.0,4.0,812.0,0.0,2.51,SB,,,,,,,,,,,,,,,,,
BDL,,,,,,9.5,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1230.5,0.78,17250.0,0.0,0.0,0.86,1200.0,0.0,,744.0,-3.0,2.54,-,,,,,,,,,,,,,,,,,
ASTRAL,,,,,,-4.9,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1436.0,-0.34,16898.0,10.0,0.06,0.64,1400.0,0.0,,487.0,-6.0,2.57,SB,,,,,,,,,,,,,,,,,
PAGEIND,,,,,,70.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,41045.0,0.17,11998.0,1.0,0.01,0.58,40000.0,85.0,2.0,417.0,2.0,2.61,LB,,,,,,,,,,,,,,,,,
ICICIBANK,,,,,,8.2,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1436.7,0.57,151008.0,182.0,0.12,0.68,1400.0,1178.0,-21.0,2406.0,1.0,2.62,LB,,,,,,,,,,,,,,,,,
HINDALCO,,,,,,12.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,985.9,1.23,74259.0,298.0,0.4,0.79,960.0,2187.0,-113.0,2018.0,-8.0,2.7,LB,,,,,,,,,,,,,,,,,
ICICIGI,,,,,,-1.9,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1644.9,-0.12,15620.0,-3.0,-0.02,0.83,1600.0,0.0,,431.0,-2.0,2.81,LU,,,,,,,,,,,,,,,,,
MAXHEALTH,,,,,,3.6,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1133.0,0.32,18178.0,0.0,0.0,0.72,1100.0,496.0,0.0,610.0,0.0,3.0,-,,,,,,,,,,,,,,,,,
FOCIT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,37350,,,,,,,,,,,,,,,-0.28,,7.14,,,,,,,-105,675,45,16.81 L,0,-100.0
PAGEIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,41045,,,,,,,,,,,,,,,0.17,,0.02,,,,,,,70,239980,40,16.42 L,140,-99.83
COCHINSHIP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,411.7",,,,,,,,,,,,,,,0.33,,0.02,,,,,,,4.7,5708000,1200,16.94 L,1600,-99.8
DALBHARAT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,811.5",,,,,,,,,,,,,,,0.66,,-0.01,,,,,,,11.8,3796650,-325,-5.89 L,1625,-99.38
PHOENIXLTD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,893.4",,,,,,,,,,,,,,,-0.17,,0.05,,,,,,,-3.2,3530100,1750,33.13 L,2450,-99.29
BIOCON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,427.5,,,,,,,,,,,,,,,0.12,,0.04,,,,,,,0.5,47272500,20000,85.50 L,67500,-99.23
VBL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,450,,,,,,,,,,,,,,,-0.44,,0.01,,,,,,,-2,52612875,7650,34.42 L,47175,-99.2
PREMIERENE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,987.3,,,,,,,,,,,,,,,0.07,,0.18,,,,,,,0.7,7824700,14300,1.41 Cr,26000,-99.17
RADICO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,4370,,,,,,,,,,,,,,,-0.34,,0.12,,,,,,,-14.7,756150,900,39.33 L,2700,-99.11
NBCC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,94.11,,,,,,,,,,,,,,,0.43,,0.04,,,,,,,0.4,99879000,39000,36.70 L,65000,-99.01
SUPREMEIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"3,467.4",,,,,,,,,,,,,,,-0.23,,0.02,,,,,,,-8.1,2274300,350,12.14 L,3325,-98.79
ASTRAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,439.5",,,,,,,,,,,,,,,-0.1,,0.07,,,,,,,-1.4,7182075,4675,67.30 L,11050,-98.77
CAMS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,791,,,,,,,,,,,,,,,-0.53,,0,,,,,,,-4.25,6709725,0,-,12375,-98.75
360ONE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,149.4",,,,,,,,,,,,,,,0.34,,0.07,,,,,,,3.9,4137500,3000,34.48 L,18000,-98.71
PRESTIGE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,594.2",,,,,,,,,,,,,,,-0.38,,0.1,,,,,,,-6.1,4962150,4950,78.91 L,22050,-98.68
BLUESTARCO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,1705,,,,,,,,,,,,,,,0.29,,0.05,,,,,,,4.9,3097250,1625,27.71 L,4875,-98.54
PIDILITIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,641.3",,,,,,,,,,,,,,,0.29,,0,,,,,,,4.8,7517000,0,-,11500,-98.52
INOXWIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,75.85,,,,,,,,,,,,,,,0.74,,0.05,,,,,,,0.56,106592000,51200,38.84 L,236800,-98.48
TIINDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"2,724.8",,,,,,,,,,,,,,,0.81,,0.09,,,,,,,21.8,2119200,2000,54.50 L,8800,-98.37
DELHIVERY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,470.9,,,,,,,,,,,,,,,0.33,,0.01,,,,,,,1.55,22874800,2075,9.77 L,47725,-98.36
FORCEMOT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,17839,,,,,,,,,,,,,,,0.82,,-0.07,,,,,,,145,277125,-200,-35.68 L,2475,-98.31
WAAREEENER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"2,599.3",,,,,,,,,,,,,,,0.42,,0.38,,,,,,,10.9,7720475,28875,7.51 Cr,81375,-98.24
COLPAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"2,094.4",,,,,,,,,,,,,,,0.18,,0.12,,,,,,,3.7,4803975,5775,1.21 Cr,23100,-98.21
DABUR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,427.35,,,,,,,,,,,,,,,-0.15,,0.07,,,,,,,-0.65,29772500,20000,85.47 L,217500,-98.21
ICICIPRULI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,513.3,,,,,,,,,,,,,,,0.28,,0.04,,,,,,,1.45,18769175,7400,37.98 L,22200,-98.21
COALINDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,414,,,,,,,,,,,,,,,0,,-0.08,,,,,,,0,81174150,-68850,-2.85 Cr,253800,-98.08
NMDC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,85.51,,,,,,,,,,,,,,,0.15,,0.02,,,,,,,0.13,340787250,54000,46.18 L,243000,-98.03
NAM-INDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,148.3",,,,,,,,,,,,,,,0.44,,0,,,,,,,5,7059375,0,-,7500,-98.01
PFC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,424.85,,,,,,,,,,,,,,,0.26,,-0.03,,,,,,,1.1,49461100,-15600,-66.28 L,118300,-97.96
CROMPTON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,262.8,,,,,,,,,,,,,,,0.48,,0.01,,,,,,,1.25,58125250,4300,11.30 L,96750,-97.95
DLF,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,660.7,,,,,,,,,,,,,,,0.45,,0.01,,,,,,,2.95,46889150,6650,43.94 L,94050,-97.94
PATANJALI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,357.2,,,,,,,,,,,,,,,0.08,,-0.02,,,,,,,0.3,30793375,-7525,-26.88 L,174150,-97.89
MAXHEALTH,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,1133,,,,,,,,,,,,,,,0.32,,0,,,,,,,3.6,9543450,0,-,17325,-97.86
ANGELONE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,296.9,,,,,,,,,,,,,,,1.19,,0.07,,,,,,,3.5,26485000,17500,51.96 L,272500,-97.83
LICI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,418.95,,,,,,,,,,,,,,,0.31,,0,,,,,,,1.3,18881800,0,-,40600,-97.81
CONCOR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,525.1,,,,,,,,,,,,,,,0.01,,-0.01,,,,,,,0.05,21706250,-1250,-6.56 L,27500,-97.77
SUZLON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,47.68,,,,,,,,,,,,,,,0.4,,0.07,,,,,,,0.19,458952600,342900,1.63 Cr,1231900,-97.76
INDUSTOWER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,393.8,,,,,,,,,,,,,,,-0.34,,-0.05,,,,,,,-1.35,92514000,-42500,-1.67 Cr,239700,-97.69
BAJAJHLDNG,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,11054,,,,,,,,,,,,,,,0.55,,-0.04,,,,,,,60,333600,-150,-16.58 L,675,-97.67
DIXON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,14189,,,,,,,,,,,,,,,0.28,,0.1,,,,,,,40,2278400,2300,3.26 Cr,10800,-97.48
SBICARD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,653.85,,,,,,,,,,,,,,,0.06,,0.07,,,,,,,0.4,22078400,14400,94.15 L,57600,-97.48
ALKEM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"5,834.5",,,,,,,,,,,,,,,0.13,,0.09,,,,,,,7.5,1383125,1250,72.93 L,8375,-97.38
BPCL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,318,,,,,,,,,,,,,,,0.16,,0.12,,,,,,,0.5,40128050,49375,1.57 Cr,112575,-97.34
KFINTECH,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,934.75,,,,,,,,,,,,,,,0.85,,0.35,,,,,,,7.9,3653550,12650,1.18 Cr,53475,-97.29
IRFC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,88.66,,,,,,,,,,,,,,,-0.06,,0.4,,,,,,,-0.05,85177925,341775,3.03 Cr,553350,-97.25
ICICIGI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,644.9",,,,,,,,,,,,,,,-0.12,,-0.02,,,,,,,-1.9,5076500,-975,-16.04 L,7800,-97.23
MIDCPNIFTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,14712,,,,,,,,,,,,,,,0.05,,0.1,,,,,,,6.8,1867440,1800,2.65 Cr,5640,-97.23
HINDUNILVR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,2118,,,,,,,,,,,,,,,0.1,,0.05,,,,,,,2.1,15240600,8100,1.72 Cr,50400,-97.22
NHPC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,78.5,,,,,,,,,,,,,,,0.18,,0.02,,,,,,,0.14,118907550,27800,21.82 L,194600,-97.22
ASIANPAINT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"2,761.6",,,,,,,,,,,,,,,0.16,,0.11,,,,,,,4.4,7540500,8250,2.28 Cr,77250,-97.19
JSWENERGY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,548.4,,,,,,,,,,,,,,,0.28,,0.06,,,,,,,1.55,25221650,13975,76.64 L,35475,-97.16
TRENT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"3,021.8",,,,,,,,,,,,,,,0.34,,0.02,,,,,,,10.2,10966050,2700,81.59 L,16875,-97.14
EICHERMOT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,7870,,,,,,,,,,,,,,,0.01,,0.05,,,,,,,0.5,4133100,2200,1.73 Cr,45700,-97.11
SONACOMS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,765.2,,,,,,,,,,,,,,,-0.03,,-0.32,,,,,,,-0.25,10587675,-34300,-2.62 Cr,213150,-97.09
BDL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,1229,,,,,,,,,,,,,,,0.66,,-0.02,,,,,,,8,7329975,-1275,-15.67 L,25925,-97.06
KAYNES,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,3694,,,,,,,,,,,,,,,1.6,,0,,,,,,,58.2,3795750,0,-,36750,-97.02
KALYANKJIL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,635.85,,,,,,,,,,,,,,,-0.18,,0.35,,,,,,,-1.15,25004700,87750,5.58 Cr,294300,-97.01
VOLTAS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,347.6",,,,,,,,,,,,,,,0.77,,0.21,,,,,,,10.3,7275375,15000,2.02 Cr,30375,-96.96
GODREJPROP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,2115,,,,,,,,,,,,,,,-0.09,,0.1,,,,,,,-1.8,7378475,7150,1.51 Cr,25675,-96.95
APLAPOLLO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,888.6",,,,,,,,,,,,,,,-0.2,,0.06,,,,,,,-3.8,4434150,2800,52.88 L,12250,-96.92
AUBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,041.1",,,,,,,,,,,,,,,0.62,,0.07,,,,,,,6.4,21657000,16000,1.67 Cr,83000,-96.88
FORTIS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,956.35,,,,,,,,,,,,,,,0.29,,-0.04,,,,,,,2.8,9007050,-3875,-37.06 L,18600,-96.81
ADANIGREEN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,1370,,,,,,,,,,,,,,,0.26,,-0.02,,,,,,,3.6,26359800,-4800,-65.76 L,43800,-96.8
IDEA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,13.03,,,,,,,,,,,,,,,0.62,,0.03,,,,,,,0.08,5881105950,1643925,2.14 Cr,6075375,-96.77
ITC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,285.65,,,,,,,,,,,,,,,-0.19,,0.04,,,,,,,-0.55,156864600,55200,1.58 Cr,376050,-96.76
OBEROIRLTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,827.4",,,,,,,,,,,,,,,0.46,,-0.01,,,,,,,8.4,5476800,-350,-6.40 L,11550,-96.75
KPITTECH,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,573.95,,,,,,,,,,,,,,,-1.79,,0.35,,,,,,,-10.45,14187150,48825,2.80 Cr,399125,-96.74
GODREJCP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,1068,,,,,,,,,,,,,,,-0.51,,0.06,,,,,,,-5.5,10410000,6500,69.42 L,19000,-96.71
HDFCLIFE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,548.6,,,,,,,,,,,,,,,0.03,,0.14,,,,,,,0.15,43164000,58300,3.20 Cr,167200,-96.69
BOSCHLTD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,41555,,,,,,,,,,,,,,,0.28,,0.06,,,,,,,115,204625,125,51.94 L,750,-96.68
HINDPETRO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,390.8,,,,,,,,,,,,,,,0.04,,0.11,,,,,,,0.15,43509150,48600,1.90 Cr,188325,-96.68
BANDHANBNK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,173.46,,,,,,,,,,,,,,,0.71,,0.02,,,,,,,1.22,131418000,32400,56.20 L,316800,-96.65
PAYTM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,344.9",,,,,,,,,,,,,,,0.64,,0.04,,,,,,,8.6,19348075,8700,1.17 Cr,118175,-96.61
UNOMINDA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,182.5",,,,,,,,,,,,,,,0.31,,0.04,,,,,,,3.7,4414300,1650,19.51 L,23100,-96.61
SRF,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,2625,,,,,,,,,,,,,,,0.19,,0.09,,,,,,,5.1,4455000,3800,99.75 L,11000,-96.57
MARICO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,885.95,,,,,,,,,,,,,,,-0.24,,0.09,,,,,,,-2.15,14490000,13200,1.17 Cr,96000,-96.55
MOTILALOFS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,853,,,,,,,,,,,,,,,1.37,,-0.21,,,,,,,11.55,6883550,-14725,-1.26 Cr,37200,-96.52
UNIONBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,171.75,,,,,,,,,,,,,,,0.23,,0.03,,,,,,,0.4,119147550,35400,60.80 L,500025,-96.5
BSE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"3,545.9",,,,,,,,,,,,,,,0.2,,0.13,,,,,,,7,8195000,10600,3.76 Cr,37000,-96.49
AMBER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"7,485.5",,,,,,,,,,,,,,,0.67,,-0.08,,,,,,,49.5,1242200,-1000,-74.86 L,8600,-96.47
GMRAIRPORT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,104.84,,,,,,,,,,,,,,,0.59,,0.12,,,,,,,0.62,127182150,146475,1.54 Cr,648675,-96.41
HAVELLS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,268.6",,,,,,,,,,,,,,,0.18,,0.31,,,,,,,2.3,9515500,29000,3.68 Cr,52000,-96.37
RBLBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,381.55,,,,,,,,,,,,,,,0.91,,0.02,,,,,,,3.45,46501050,9525,36.34 L,1006475,-96.32
PETRONET,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,279.4,,,,,,,,,,,,,,,-0.36,,0.01,,,,,,,-1,31811700,3800,10.62 L,83600,-96.17
UNITDSPR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,530.9",,,,,,,,,,,,,,,-0.26,,0.35,,,,,,,-4,8005200,27600,4.23 Cr,44800,-96.14
AUROPHARMA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,586.1",,,,,,,,,,,,,,,0.48,,0.08,,,,,,,7.5,9862050,8250,1.31 Cr,33000,-96.13
BRITANNIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"5,424.5",,,,,,,,,,,,,,,-0.41,,0.06,,,,,,,-22.5,2034375,1250,67.81 L,9250,-96.13
CDSL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,345.4",,,,,,,,,,,,,,,0.29,,0.1,,,,,,,3.9,9639175,9975,1.34 Cr,35625,-96.09
BANKBARODA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,244.1,,,,,,,,,,,,,,,0.43,,0.02,,,,,,,1.05,128863800,29250,71.40 L,374400,-96.08
ULTRACEMCO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,11917,,,,,,,,,,,,,,,0.33,,0.01,,,,,,,39,1706800,250,29.79 L,7050,-96.02
NESTLEIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,1524,,,,,,,,,,,,,,,0,,0.38,,,,,,,0,8897500,34000,5.18 Cr,73500,-96.01
POLICYBZR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,605.8",,,,,,,,,,,,,,,0.48,,0.01,,,,,,,7.7,9264850,700,11.24 L,19600,-95.93
BHARTIARTL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,965.9",,,,,,,,,,,,,,,0.21,,0,,,,,,,4.1,56177775,-1900,-37.35 L,128250,-95.92
RECLTD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,371.25,,,,,,,,,,,,,,,0.15,,0.01,,,,,,,0.55,43819650,6300,23.39 L,154350,-95.87
