Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Sector,Price,Price Chg %,OI,PCR,Bldp,Price.1,Price Chg.1,Price Chg%.1,OI Chg.1,OI Chg %.1,Bldp.1,Price.2,Price Chg.2,Price Chg%.2,OI Chg.2,OI Chg %.2,Bldp.2,Price.3,Price Chg.3,Price Chg%.3,OI Chg.3,OI Chg %.3,Bldp.3,Fut OI,Fut OI Chg,Fut OI Chg %,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price Chg %,Volume Chg %,OI Chg %,Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI chg,OI Chg (Value),Volume,Volume Chg %
MANAPPURAM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,364.05,,54288000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,-0.01,,,,,,,1.3,-6000,-21.84 L,822000,-94.82
PREMIERENE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,1022,,6521450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.35,,,,,,,0,22750,2.33 Cr,54600,-94.9
GODREJCP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,082.5",,10136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,,-0.05,,,,,,,13.1,-5000,-54.13 L,75000,-94.95
INDIANB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,836.55,,12515000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,,0.18,,,,,,,-0.65,22000,1.84 Cr,145000,-95.09
RBLBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,366.5,,45427900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,0.3,,,,,,,0.3,136525,5.00 Cr,609600,-95.13
NATIONALUM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,334.8,,43702500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45,,0.38,,,,,,,-1.5,165000,5.52 Cr,643125,-95.18
BSE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,3506,,8385600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,,0.1,,,,,,,28.1,8200,2.87 Cr,178200,-95.2
SRF,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,2653,,4421200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.27,,,,,,,1.3,11800,3.13 Cr,44800,-95.21
SUPREMEIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"3,404.3",,2258725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33,,-0.21,,,,,,,-11.4,-4725,-1.61 Cr,77000,-95.21
LICI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,423.35,,18124400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,-0.02,,,,,,,0.4,-4200,-17.78 L,211400,-95.24
NAM-INDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,1145,,6964375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,0.11,,,,,,,3.7,7500,85.88 L,40625,-95.24
GVT&D,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"4,095.4",,2651750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.95,,0.46,,,,,,,-39.4,12250,5.02 Cr,56125,-95.27
GODFRYPHLP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,1966,,2268475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,,1.13,,,,,,,-1.6,25300,4.97 Cr,104225,-95.34
SBICARD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,654.35,,21751200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49,,0.21,,,,,,,-3.25,44800,2.93 Cr,258400,-95.38
PGEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,589,,10067150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,0.04,,,,,,,1.95,3800,22.38 L,145350,-95.5
ASTRAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,1440,,7032900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.56,,-0.13,,,,,,,-8.1,-8925,-1.29 Cr,60775,-95.53
IDFCFIRSTB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,85.79,,355399450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,0.01,,,,,,,-0.17,37100,31.83 L,3821300,-95.53
POLICYBZR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,610.5",,9376150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,,-0.04,,,,,,,18.3,-3500,-56.37 L,100100,-95.55
BANKINDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,137.35,,99392800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,,0.41,,,,,,,0.64,405600,5.57 Cr,1196000,-95.56
INDUSINDBK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,001.9",,35222600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,,0.06,,,,,,,5.75,19600,1.96 Cr,278600,-95.57
JINDALSTEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,065.2",,12788750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,,-0.02,,,,,,,4.8,-2500,-26.63 L,179375,-95.57
BOSCHLTD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,41305,,198225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,0.25,,,,,,,-5,500,2.07 Cr,1875,-95.6
TATACONSUM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,109.3",,15453350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86,,0.02,,,,,,,20.3,3850,42.71 L,169950,-95.6
CANBK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,125.2,,403737750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,0.05,,,,,,,0.22,216000,2.70 Cr,3557250,-95.64
MUTHOOTFIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"3,016.8",,6776275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.55,,0.26,,,,,,,-16.6,17600,5.31 Cr,71500,-95.72
CDSL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,350.9",,9445850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19,,0.32,,,,,,,-2.6,29925,4.04 Cr,168625,-95.76
APLAPOLLO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,871.4",,4402650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,,0.25,,,,,,,15.6,10850,2.03 Cr,35350,-95.77
ADANIPOWER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,209.41,,152074900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,-0.08,,,,,,,0.05,-127800,-2.68 Cr,1767900,-95.79
ADANIENSOL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,1662,,19882800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,0.37,,,,,,,5.8,74250,12.34 Cr,263250,-95.82
HDFCAMC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"2,545.3",,6131100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,0.11,,,,,,,0.5,6900,1.76 Cr,45300,-95.89
INDHOTEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,741,,21437000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,,0.1,,,,,,,3.35,22000,1.63 Cr,132000,-95.94
OBEROIRLTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,832.2",,5510750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39,,0.21,,,,,,,-7.2,11550,2.12 Cr,45150,-95.94
GAIL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,175.29,,77670450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.56,,0.65,,,,,,,-0.99,504100,8.84 Cr,1086300,-95.95
HINDALCO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,944.15,,52154200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,-0.03,,,,,,,1.85,-13300,-1.26 Cr,389900,-96.0
SBIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,020.5",,80750250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,0.03,,,,,,,2.8,21750,2.22 Cr,594750,-96.01
VOLTAS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,314.4",,7265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,0.04,,,,,,,-4,2625,34.50 L,59625,-96.01
SONACOMS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,719.2,,10767750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,,-0.52,,,,,,,2.05,-56350,-4.05 Cr,165375,-96.05
INDUSTOWER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,384.35,,91429400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,0.43,,,,,,,0.15,389300,14.96 Cr,831300,-96.06
RECLTD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,365.6,,41775300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,-0.01,,,,,,,0.55,-4725,-17.27 L,378000,-96.11
CONCOR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,527.9,,22067500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,,-0.05,,,,,,,3.45,-11250,-59.39 L,377500,-96.12
JIOFIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,238.85,,168636000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,-0.14,,,,,,,0.86,-235000,-5.61 Cr,1673200,-96.19
UNIONBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,168.94,,120408675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,,0.15,,,,,,,-0.28,181425,3.06 Cr,1070850,-96.25
IEX,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,133.32,,70652700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,0.04,,,,,,,0.45,30450,40.60 L,1091850,-96.37
ONGC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,238.98,,53478000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38,,0.06,,,,,,,-0.91,33750,80.66 L,693000,-96.37
PNBHOUSING,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,066.1",,7508150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,-0.1,,,,,,,0.9,-7800,-83.16 L,107900,-96.45
VMM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,110,,40992200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,-0.12,,,,,,,0.09,-48500,-53.35 L,223100,-96.46
NMDC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,84.97,,342144000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,,0.02,,,,,,,0.75,81000,68.83 L,2362500,-96.47
COALINDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,404.5,,74170350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.69,,0.28,,,,,,,-2.8,207900,8.41 Cr,862650,-96.48
LICHSGFIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,540.5,,23287000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,0.12,,,,,,,1.7,28000,1.51 Cr,115000,-96.51
DMART,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"3,830.1",,5169750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21,,0.72,,,,,,,-8.2,36900,14.13 Cr,123000,-96.58
SUNPHARMA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,993.5",,14219100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,,0.07,,,,,,,8.6,10150,2.02 Cr,84700,-96.64
PATANJALI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,346.85,,30156975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,,-0.11,,,,,,,2.45,-32250,-1.12 Cr,509550,-96.65
JSWSTEEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,1257,,39125700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,0.08,,,,,,,4.7,31725,3.99 Cr,134325,-96.68
UPL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,605,,30411620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,-0.1,,,,,,,1.8,-29810,-1.80 Cr,273710,-96.72
HAVELLS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,1236,,9514500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,0.18,,,,,,,1.5,17000,2.10 Cr,67500,-96.73
ICICIGI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,692.7",,5074875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,0.04,,,,,,,2.9,1950,33.01 L,22100,-96.8
KOTAKBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,388.35,,179534000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,-0.01,,,,,,,1.05,-20000,-77.67 L,708000,-96.8
MAZDOCK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"2,296.5",,4916250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,0.25,,,,,,,-0.5,12150,2.79 Cr,45000,-96.9
BLUESTARCO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,651.1",,3120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,-0.11,,,,,,,3.6,-3575,-59.03 L,22750,-96.93
PFC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,419,,46399600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,0.19,,,,,,,1.55,85800,3.60 Cr,339300,-96.98
YESBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,22.89,,1198780600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.06,,,,,,,0,777500,1.78 Cr,11911300,-97.01
MFSL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,509.8",,9250400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19,,0.19,,,,,,,-2.9,18000,2.72 Cr,52000,-97.06
COCHINSHIP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,402.5",,5468400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,-0.05,,,,,,,13.6,-2800,-39.27 L,38800,-97.09
HAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,4587,,5036100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38,,0.17,,,,,,,-17.4,8550,3.92 Cr,35250,-97.09
JSWENERGY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,550,,24817450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,0.08,,,,,,,2.1,20425,1.12 Cr,135450,-97.16
ADANIGREEN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,1383,,26171400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,0.26,,,,,,,-0.5,69000,9.54 Cr,184800,-97.19
NHPC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,78.64,,124849800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,-0.07,,,,,,,0.44,-83400,-65.59 L,549050,-97.2
HYUNDAI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,"1,986.1",,3940200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.72,,-0.08,,,,,,,-14.4,-3300,-65.54 L,31350,-97.25
NBCC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,95,,100977500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,0.1,,,,,,,0.1,104000,98.80 L,767000,-97.44
HINDZINC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,530.3,,28023100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,-0.19,,,,,,,1.8,-52675,-2.79 Cr,176400,-97.48
TATAPOWER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,372.9,,64559800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,0.35,,,,,,,0.1,223300,8.33 Cr,830850,-97.5
IDEA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,13.22,,5922775875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,,-0.06,,,,,,,0.19,-3430800,-4.54 Cr,28661475,-97.57
GMRAIRPORT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,108.01,,126003375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.54,,0.1,,,,,,,-0.59,125550,1.36 Cr,823050,-97.66
PETRONET,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,277.75,,31188500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.54,,0.09,,,,,,,-1.5,26600,73.88 L,207100,-97.71
PIIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,2731,,2751525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,-0.02,,,,,,,20,-525,-14.34 L,11550,-97.72
VEDL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,262.6,,49637450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,-0.14,,,,,,,2.25,-69000,-1.81 Cr,286350,-97.84
NTPC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,344.7,,99700500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,,0.06,,,,,,,-0.6,64500,2.22 Cr,567000,-97.98
TIINDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,2842,,1907800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,0.04,,,,,,,-0.3,800,22.74 L,8400,-98.01
OIL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,443.15,,15908200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,0.22,,,,,,,-1.35,35000,1.55 Cr,116200,-98.05
PAGEIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,40475,,246300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,0.19,,,,,,,-25,460,1.86 Cr,1260,-98.17
CROMPTON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,249.7,,57643650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,-0.01,,,,,,,0.75,-6450,-16.11 L,210700,-98.26
BANKEX,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026 (1).xlsx,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,-,-,-,-,
FOCIT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,,37190,,6930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,,1.99,,,,,,,407,135,50.21 L,675,-46.43
SENSEX,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,,77500,,24500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,,-6.56,,,,,,,520,-1720,-13.33 Cr,4700,-50.84
PHOENIXLTD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,,"1,946.1",,3426500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.45,,2.21,,,,,,,-90.6,74200,14.44 Cr,273700,-58.2
LT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,,3965,,12765375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,,0.78,,,,,,,113.8,99225,39.34 Cr,1021475,-74.75
KALYANKJIL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,,613.75,,25532550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,1.89,,,,,,,4.75,473850,29.08 Cr,1998000,-86.73
SWIGGY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,,275.65,,55313925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,,2.45,,,,,,,6.32,1321300,36.42 Cr,4748650,-86.76
